Parameter	Chlorophyll_a	Basin	LARGE_basin
Chlorophyll_a	0,48	West Gotlandshavet	BalticProper
Chlorophyll_a	0,48	West Gotlandshavet	BalticProper
Chlorophyll_a	0,49	West Gotlandshavet	BalticProper
Chlorophyll_a	0,49	West Gotlandshavet	BalticProper
Chlorophyll_a	0,49	West Gotlandshavet	BalticProper
Chlorophyll_a	0,49	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	West Gotlandshavet	BalticProper
Chlorophyll_a	0,50	Bornholm_Hano	BalticProper
Chlorophyll_a	0,50	Bornholm_Hano	BalticProper
Chlorophyll_a	0,50	Bornholm_Hano	BalticProper
Chlorophyll_a	0,50	Bornholm_Hano	BalticProper
Chlorophyll_a	0,51	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,51	West Gotlandshavet	BalticProper
Chlorophyll_a	0,51	West Gotlandshavet	BalticProper
Chlorophyll_a	0,51	West Gotlandshavet	BalticProper
Chlorophyll_a	0,51	West Gotlandshavet	BalticProper
Chlorophyll_a	0,51	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,53	West Gotlandshavet	BalticProper
Chlorophyll_a	0,54	West Gotlandshavet	BalticProper
Chlorophyll_a	0,54	West Gotlandshavet	BalticProper
Chlorophyll_a	0,54	West Gotlandshavet	BalticProper
Chlorophyll_a	0,54	West Gotlandshavet	BalticProper
Chlorophyll_a	0,55	West Gotlandshavet	BalticProper
Chlorophyll_a	0,56	West Gotlandshavet	BalticProper
Chlorophyll_a	0,57	West Gotlandshavet	BalticProper
Chlorophyll_a	0,57	West Gotlandshavet	BalticProper
Chlorophyll_a	0,57	West Gotlandshavet	BalticProper
Chlorophyll_a	0,57	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,58	West Gotlandshavet	BalticProper
Chlorophyll_a	0,58	West Gotlandshavet	BalticProper
Chlorophyll_a	0,58	West Gotlandshavet	BalticProper
Chlorophyll_a	0,59	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	West Gotlandshavet	BalticProper
Chlorophyll_a	0,60	Bornholm_Hano	BalticProper
Chlorophyll_a	0,60	Bornholm_Hano	BalticProper
Chlorophyll_a	0,60	Bornholm_Hano	BalticProper
Chlorophyll_a	0,61	West Gotlandshavet	BalticProper
Chlorophyll_a	0,61	West Gotlandshavet	BalticProper
Chlorophyll_a	0,61	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,62	West Gotlandshavet	BalticProper
Chlorophyll_a	0,62	West Gotlandshavet	BalticProper
Chlorophyll_a	0,62	West Gotlandshavet	BalticProper
Chlorophyll_a	0,63	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,63	West Gotlandshavet	BalticProper
Chlorophyll_a	0,64	West Gotlandshavet	BalticProper
Chlorophyll_a	0,65	West Gotlandshavet	BalticProper
Chlorophyll_a	0,66	West Gotlandshavet	BalticProper
Chlorophyll_a	0,66	West Gotlandshavet	BalticProper
Chlorophyll_a	0,66	West Gotlandshavet	BalticProper
Chlorophyll_a	0,67	West Gotlandshavet	BalticProper
Chlorophyll_a	0,68	West Gotlandshavet	BalticProper
Chlorophyll_a	0,68	West Gotlandshavet	BalticProper
Chlorophyll_a	0,68	West Gotlandshavet	BalticProper
Chlorophyll_a	0,68	West Gotlandshavet	BalticProper
Chlorophyll_a	0,68	West Gotlandshavet	BalticProper
Chlorophyll_a	0,68	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,69	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	West Gotlandshavet	BalticProper
Chlorophyll_a	0,70	Bornholm_Hano	BalticProper
Chlorophyll_a	0,70	Bornholm_Hano	BalticProper
Chlorophyll_a	0,70	Bornholm_Hano	BalticProper
Chlorophyll_a	0,71	West Gotlandshavet	BalticProper
Chlorophyll_a	0,71	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,71	West Gotlandshavet	BalticProper
Chlorophyll_a	0,71	West Gotlandshavet	BalticProper
Chlorophyll_a	0,71	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,72	West Gotlandshavet	BalticProper
Chlorophyll_a	0,72	West Gotlandshavet	BalticProper
Chlorophyll_a	0,73	West Gotlandshavet	BalticProper
Chlorophyll_a	0,74	West Gotlandshavet	BalticProper
Chlorophyll_a	0,75	West Gotlandshavet	BalticProper
Chlorophyll_a	0,75	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,75	West Gotlandshavet	BalticProper
Chlorophyll_a	0,75	West Gotlandshavet	BalticProper
Chlorophyll_a	0,76	West Gotlandshavet	BalticProper
Chlorophyll_a	0,77	West Gotlandshavet	BalticProper
Chlorophyll_a	0,77	West Gotlandshavet	BalticProper
Chlorophyll_a	0,78	West Gotlandshavet	BalticProper
Chlorophyll_a	0,78	West Gotlandshavet	BalticProper
Chlorophyll_a	0,78	West Gotlandshavet	BalticProper
Chlorophyll_a	0,78	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,79	West Gotlandshavet	BalticProper
Chlorophyll_a	0,79	West Gotlandshavet	BalticProper
Chlorophyll_a	0,79	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	West Gotlandshavet	BalticProper
Chlorophyll_a	0,80	Bornholm_Hano	BalticProper
Chlorophyll_a	0,80	Bornholm_Hano	BalticProper
Chlorophyll_a	0,80	Bornholm_Hano	BalticProper
Chlorophyll_a	0,80	Bornholm_Hano	BalticProper
Chlorophyll_a	0,80	Bornholm_Hano	BalticProper
Chlorophyll_a	0,81	West Gotlandshavet	BalticProper
Chlorophyll_a	0,82	West Gotlandshavet	BalticProper
Chlorophyll_a	0,82	West Gotlandshavet	BalticProper
Chlorophyll_a	0,82	West Gotlandshavet	BalticProper
Chlorophyll_a	0,82	West Gotlandshavet	BalticProper
Chlorophyll_a	0,83	West Gotlandshavet	BalticProper
Chlorophyll_a	0,83	West Gotlandshavet	BalticProper
Chlorophyll_a	0,83	West Gotlandshavet	BalticProper
Chlorophyll_a	0,84	West Gotlandshavet	BalticProper
Chlorophyll_a	0,84	West Gotlandshavet	BalticProper
Chlorophyll_a	0,85	West Gotlandshavet	BalticProper
Chlorophyll_a	0,85	West Gotlandshavet	BalticProper
Chlorophyll_a	0,85	West Gotlandshavet	BalticProper
Chlorophyll_a	0,85	West Gotlandshavet	BalticProper
Chlorophyll_a	0,85	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,86	West Gotlandshavet	BalticProper
Chlorophyll_a	0,86	West Gotlandshavet	BalticProper
Chlorophyll_a	0,86	West Gotlandshavet	BalticProper
Chlorophyll_a	0,86	West Gotlandshavet	BalticProper
Chlorophyll_a	0,86	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,88	West Gotlandshavet	BalticProper
Chlorophyll_a	0,88	West Gotlandshavet	BalticProper
Chlorophyll_a	0,88	West Gotlandshavet	BalticProper
Chlorophyll_a	0,89	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
Chlorophyll_a	0,90	West Gotlandshavet	BalticProper
